userId,trivialSim
272,0.5695682131677765
273,0.5187336036850851
275,0.5183729967437162
276,0.7018806959015357
277,0.5132224768430945
278,0.6071902947162031
279,0.5432782864450618
280,0.5489734083166511
281,0.2984011521184937
282,0.5898793671142597
283,0.30143865276711007
284,0.45671716070760465
285,0.2831510276908372
286,0.49956369764933417
287,0.5695826409609747
289,0.41349753991885924
290,0.5328383744639399
291,0.519819713762183
292,0.5762165323457296
293,0.5585813511477427
294,0.5681083564202926
295,0.4551708304440142
296,0.3024746042993885
297,0.5050483469151124
299,0.29667838196842505
300,0.3673622901004093
301,0.5800974575139093
302,0.3712634867657385
303,0.5235906373680719
304,0.5861711760244678
306,0.5940594270404603
308,0.5796495495765659
309,0.545219364810355
310,0.6166428828818309
311,0.4876062651446537
312,0.45490880219145957
313,0.5397896675943809
314,0.5934508639640323
315,0.5030800825557638
316,0.5571962056309802
317,0.35563037433971495
319,0.5811843690924318
320,0.6097021601861647
321,0.4902016880008841
322,0.5861446387755626
323,0.4714616184098613
324,0.0
325,0.5553678225470193
326,0.4169241433249562
327,0.6580894147249688
328,0.6075028309857569
329,0.47752179671805617
330,0.5585388576321818
331,0.5008468270105847
332,0.5612458691647015
333,0.4876062651446537
334,0.6246761157567553
335,0.44238698919277397
336,0.3313030582054472
337,0.47889939985785696
338,0.5653023601273593
339,0.5326196410162258
340,0.4507505456942834
341,0.5243739097366009
342,0.6114490445592945
343,0.5810623839981897
344,0.5685581246343911
345,0.5386473878336734
346,0.4938950631962565
347,0.5512594623569609
348,0.1686977388138924
349,0.3315428702921945
350,0.5912123505030548
351,0.28466985726955485
352,0.5200292737183997
353,0.4832177571737743
354,0.5906914284387891
355,0.48173444559133277
356,0.5824702074926014
357,0.5556098752962708
358,0.5106035932770514
359,0.5040732551884168
360,0.2662982293848276
361,0.6024766872811333
362,0.46833646386316424
363,0.4764730278551187
364,0.46450653944416503
365,0.6017223909378459
366,0.35836979957812093
367,0.506444857994509
368,0.49952848687997947
369,0.6062437588577078
370,0.47296198201778084
371,0.6063850595217307
372,0.4568138857023283
373,0.5373550525340903
374,0.6001966019778678
375,0.5715441694732002
376,0.5888642319885562
377,0.4532797736518157
378,0.4608074207315207
379,0.47215538566207077
381,0.5721619587420564
382,0.5855312753669006
383,0.49424083667583774
384,0.516809066946735
385,0.5771729734533861
386,0.5517317844736033
388,0.4601569479613499
389,0.5696854918550509
390,0.5914766844603843
391,0.5041565677200813
392,0.48241886422011715
393,0.5255086828698641
394,0.35315638878907446
395,0.5662193644491158
396,0.6467258657402245
397,0.0
398,0.5504299161002207
399,0.606125318562761
400,0.4092104857693303
401,0.5804544826738188
402,0.4965821080766783
403,0.6315594273893398
404,0.4935076178588199
405,0.28586675741190376
406,0.3250708434297691
407,0.5426342021280622
408,0.4913843191931731
409,0.5047294011902136
410,0.5297743630932492
411,0.566399760915183
412,0.4186039211914892
413,0.505608828654892
415,0.4792985846572386
416,0.5516870220327902
417,0.33162807289339474
418,0.4799968142757235
419,0.49134827059446406
420,0.5692904304243308
421,0.2691563455436795
422,0.3823393659830147
423,0.53329244469832
424,0.47992995074773526
425,0.5699237974103705
426,0.6241622835981909
427,0.46827236520535526
428,0.5967978328284965
429,0.44221720901192585
430,0.6645485974266474
431,0.49576879960827813
432,0.48264919199796374
433,0.4777442848124771
434,0.5344592448429596
435,0.5319195992844574
436,0.6619702865363543
437,0.4700360260435526
439,0.4552650596877149
440,0.5307443279759584
441,0.485445338297211
442,0.5630392168796277
443,0.5244706727048059
444,0.43706185667679176
445,0.5909333095172979
446,0.5775127454089387
447,0.5778523274627165
449,0.45399382006989863
450,0.452456493693203
451,0.6628252397821822
452,0.5727936894987405
453,0.5746819789370518
454,0.5249722445707581
455,0.439520889971594
456,0.6327315636635941
457,0.6519954281548732
458,0.5871599216877704
459,0.40510882316548824
460,0.5744602189588834
461,0.451803870162861
462,0.5258077530850221
463,0.5520887669409109
464,0.5633287030280169
465,0.4845858954026989
466,0.5653113089479993
467,0.0
468,0.5069914141922637
469,0.5185924897113154
470,0.4476436563496143
471,0.3497396032127599
472,0.49609631515678065
473,0.4467892869153079
475,0.5150601245845071
476,0.6291905628255524
478,0.6394962080738114
479,0.5972326129240778
481,0.34782416901429364
482,0.5876306738110219
484,0.5898522345902714
485,0.42622320883958836
486,0.5017119255076693
487,0.4985243731867647
488,0.5535360808126631
490,0.5750333954282437
491,0.5916744677782143
492,0.5743611033002396
493,0.3857566034994195
494,0.5387204653861504
495,0.5656570468422775
496,0.46289027512828707
497,0.4186211374479956
498,0.5332154700257579
499,0.5070986242536988
500,0.5932990446363419
501,0.6245302833019314
502,0.28568070951427466
503,0.35242591765247755
504,0.4776831923496982
505,0.557836744083531
506,0.3981288483295479
507,0.3250708434297691
508,0.0
509,0.611398037209389
510,0.497276498477415
511,0.46605462741172554
512,0.4817612157458746
513,0.578226153703351
514,0.5370670847468692
515,0.5039313340719026
516,0.5221717897081815
517,0.6270029872562799
518,0.5156604654081032
519,0.48160576822662543
520,0.5860705137099671
521,0.6028418629609626
522,0.5915909788350389
523,0.5876351195356807
524,0.5579779635268274
525,0.6110455347482991
526,0.35927625213473596
527,0.6381360967173527
528,0.28499346152856014
529,0.5048766214169048
530,0.27552978007891993
531,0.5481131977697543
532,0.5299257821746614
533,0.522426428701692
535,0.4361283020472928
536,0.36051152148210724
537,0.45669275491370304
538,0.5099710757555316
539,0.6264114676673638
540,0.49022917318411824
541,0.6252970246898358
542,0.6209860609566736
543,0.5435672211329245
544,0.5552827334444482
545,0.24380313257232686
546,0.5707134413724125
547,0.32347661902832087
548,0.38701748715629347
549,0.0
550,0.5357645429418108
551,0.46806601525674135
552,0.5182699693260493
553,0.4846182708794748
554,0.587161435714433
556,0.31907276907868903
557,0.5983168251386717
558,0.5473560433226627
559,0.617005047914357
560,0.6017050999174137
562,0.47250304502255697
563,0.6030632760075944
564,0.4454734579570066
565,0.32825651769071745
566,0.4889069681973831
567,0.6270814753945171
568,0.45187140928042535
569,0.5894789919190919
570,0.542826796936929
571,0.3500607701056645
572,0.6188464483151108
573,0.5819278321842883
574,0.46738785839552305
575,0.36948267332487744
576,0.0
577,0.477511708554262
578,0.39230687909940715
579,0.5615488757149815
580,0.5643482693187426
581,0.6214292419034383
582,0.5836033262892356
583,0.6173380441721347
584,0.5279083227928131
585,0.3353010477118712
586,0.5707475907176287
587,0.5290454223696238
588,0.35850759172360674
589,0.5780931784139715
591,0.5673549019842022
592,0.5031246598404708
593,0.5746102281183951
594,0.5497750227728715
595,0.6120735597470218
596,0.5760011940450804
597,0.5332131907479076
598,0.5771771412891573
601,0.38767576473021453
602,0.49689260626805726
604,0.5693783570815354
605,0.5940151913413648
607,0.520315484988662
609,0.5333694695292053
